id,name,provider,level,amount,deadline,project_types,requirements,description,contact_info,application_url,status,technology,created_at,updated_at,verification_level,verification_date,verification_source,verification_notes,last_data_check,data_source,deadline_status,amount_verified,deadline_verified,next_check_due
1952,Liberty Utilities Critical Peak Pricing,Liberty Utilities,utility,"$500 to $50,000",Ongoing,"[""Demand Side Management""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Critical Peak Pricing offered by Liberty Utilities for customers in their service territory.,Liberty Utilities Customer Programs,https://www.libertyutilities.com/programs,Active,Energy Efficiency,2025-07-20 04:18:18.708549,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.libertyutilities.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1953,Liberty Utilities Real-Time Pricing,Liberty Utilities,utility,Up to $1 million,Ongoing,"[""Demand Side Management""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Real-Time Pricing offered by Liberty Utilities for customers in their service territory.,Liberty Utilities Customer Programs,https://www.libertyutilities.com/programs,Active,Energy Efficiency,2025-07-20 04:18:18.771563,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.libertyutilities.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1954,Liberty Utilities Appliance Rebates,Liberty Utilities,utility,Up to $1 million,Ongoing,"[""Energy Efficiency""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Appliance Rebates offered by Liberty Utilities for customers in their service territory.,Liberty Utilities Customer Programs,https://www.libertyutilities.com/programs,Active,Energy Efficiency,2025-07-20 04:18:18.835531,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.libertyutilities.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1955,Liberty Utilities HVAC Programs,Liberty Utilities,utility,"$5,000 to $500,000",Ongoing,"[""Energy Efficiency""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",HVAC Programs offered by Liberty Utilities for customers in their service territory.,Liberty Utilities Customer Programs,https://www.libertyutilities.com/programs,Active,HVAC,2025-07-20 04:18:18.900771,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.libertyutilities.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1956,Liberty Utilities Lighting Rebates,Liberty Utilities,utility,Performance-based incentives,Ongoing,"[""Energy Efficiency""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Lighting Rebates offered by Liberty Utilities for customers in their service territory.,Liberty Utilities Customer Programs,https://www.libertyutilities.com/programs,Active,Energy Efficiency,2025-07-20 04:18:18.966852,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.libertyutilities.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1957,Liberty Utilities Motor Programs,Liberty Utilities,utility,"$500 to $50,000",Ongoing,"[""Energy Efficiency""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Motor Programs offered by Liberty Utilities for customers in their service territory.,Liberty Utilities Customer Programs,https://www.libertyutilities.com/programs,Active,Energy Efficiency,2025-07-20 04:18:19.03302,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.libertyutilities.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1958,Liberty Utilities Custom Programs,Liberty Utilities,utility,"$100 to $10,000",Ongoing,"[""Energy Efficiency""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Custom Programs offered by Liberty Utilities for customers in their service territory.,Liberty Utilities Customer Programs,https://www.libertyutilities.com/programs,Active,Energy Efficiency,2025-07-20 04:18:19.095578,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.libertyutilities.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1959,Liberty Utilities Net Metering,Liberty Utilities,utility,"$5,000 to $500,000",Ongoing,"[""Renewable Energy""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Net Metering offered by Liberty Utilities for customers in their service territory.,Liberty Utilities Customer Programs,https://www.libertyutilities.com/programs,Active,Energy Efficiency,2025-07-20 04:18:19.158097,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.libertyutilities.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1960,Liberty Utilities Feed-in Tariffs,Liberty Utilities,utility,Performance-based incentives,Ongoing,"[""Renewable Energy""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Feed-in Tariffs offered by Liberty Utilities for customers in their service territory.,Liberty Utilities Customer Programs,https://www.libertyutilities.com/programs,Active,Energy Efficiency,2025-07-20 04:18:19.222922,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.libertyutilities.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1961,Liberty Utilities Green Pricing,Liberty Utilities,utility,Up to $1 million,Ongoing,"[""Renewable Energy""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Green Pricing offered by Liberty Utilities for customers in their service territory.,Liberty Utilities Customer Programs,https://www.libertyutilities.com/programs,Active,Energy Efficiency,2025-07-20 04:18:19.285543,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.libertyutilities.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1962,Liberty Utilities Renewable Energy Credits,Liberty Utilities,utility,"$500 to $50,000",Ongoing,"[""Renewable Energy""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Renewable Energy Credits offered by Liberty Utilities for customers in their service territory.,Liberty Utilities Customer Programs,https://www.libertyutilities.com/programs,Active,Renewable Energy,2025-07-20 04:18:19.349068,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.libertyutilities.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1963,Liberty Utilities Community Solar,Liberty Utilities,utility,Up to $1 million,Ongoing,"[""Renewable Energy""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Community Solar offered by Liberty Utilities for customers in their service territory.,Liberty Utilities Customer Programs,https://www.libertyutilities.com/programs,Active,Solar,2025-07-20 04:18:19.413628,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.libertyutilities.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1964,Liberty Utilities Heat Pump Programs,Liberty Utilities,utility,Rebates vary,Ongoing,"[""Electrification""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Heat Pump Programs offered by Liberty Utilities for customers in their service territory.,Liberty Utilities Customer Programs,https://www.libertyutilities.com/programs,Active,HVAC,2025-07-20 04:18:19.48078,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.libertyutilities.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1965,Liberty Utilities Electric Vehicle Programs,Liberty Utilities,utility,"$500 to $50,000",Ongoing,"[""Electrification""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Electric Vehicle Programs offered by Liberty Utilities for customers in their service territory.,Liberty Utilities Customer Programs,https://www.libertyutilities.com/programs,Active,Transportation/EV,2025-07-20 04:18:19.542696,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.libertyutilities.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1966,Liberty Utilities Beneficial Electrification,Liberty Utilities,utility,"$5,000 to $500,000",Ongoing,"[""Electrification""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Beneficial Electrification offered by Liberty Utilities for customers in their service territory.,Liberty Utilities Customer Programs,https://www.libertyutilities.com/programs,Active,Energy Efficiency,2025-07-20 04:18:19.605595,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.libertyutilities.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1982,Unitil Net Metering,Unitil,utility,"$5,000 to $500,000",Ongoing,"[""Renewable Energy""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Net Metering offered by Unitil for customers in their service territory.,Unitil Customer Programs,https://www.unitil.com/programs,Active,Energy Efficiency,2025-07-20 04:18:20.629109,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.unitil.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1967,Liberty Utilities Fuel Switching,Liberty Utilities,utility,"$5,000 to $500,000",Ongoing,"[""Electrification""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Fuel Switching offered by Liberty Utilities for customers in their service territory.,Liberty Utilities Customer Programs,https://www.libertyutilities.com/programs,Active,Energy Efficiency,2025-07-20 04:18:19.670078,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.libertyutilities.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1968,Liberty Utilities Smart Grid Programs,Liberty Utilities,utility,"$1,000 to $100,000",Ongoing,"[""Grid Modernization""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Smart Grid Programs offered by Liberty Utilities for customers in their service territory.,Liberty Utilities Customer Programs,https://www.libertyutilities.com/programs,Active,Energy Efficiency,2025-07-20 04:18:19.733073,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.libertyutilities.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1969,Liberty Utilities Advanced Metering,Liberty Utilities,utility,Custom incentives,Ongoing,"[""Grid Modernization""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Advanced Metering offered by Liberty Utilities for customers in their service territory.,Liberty Utilities Customer Programs,https://www.libertyutilities.com/programs,Active,Energy Efficiency,2025-07-20 04:18:19.79598,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.libertyutilities.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1970,Liberty Utilities Microgrids,Liberty Utilities,utility,"$1,000 to $100,000",Ongoing,"[""Grid Modernization""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Microgrids offered by Liberty Utilities for customers in their service territory.,Liberty Utilities Customer Programs,https://www.libertyutilities.com/programs,Active,Energy Efficiency,2025-07-20 04:18:19.85944,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.libertyutilities.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1971,Liberty Utilities Grid Storage,Liberty Utilities,utility,Rebates vary,Ongoing,"[""Grid Modernization""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Grid Storage offered by Liberty Utilities for customers in their service territory.,Liberty Utilities Customer Programs,https://www.libertyutilities.com/programs,Active,Energy Storage,2025-07-20 04:18:19.922143,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.libertyutilities.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1972,Liberty Utilities Grid Resilience,Liberty Utilities,utility,"$1,000 to $100,000",Ongoing,"[""Grid Modernization""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Grid Resilience offered by Liberty Utilities for customers in their service territory.,Liberty Utilities Customer Programs,https://www.libertyutilities.com/programs,Active,Climate & Resilience,2025-07-20 04:18:19.984841,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.libertyutilities.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1973,Unitil Peak Load Reduction,Unitil,utility,"$100 to $10,000",Ongoing,"[""Demand Side Management""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Peak Load Reduction offered by Unitil for customers in their service territory.,Unitil Customer Programs,https://www.unitil.com/programs,Active,Energy Efficiency,2025-07-20 04:18:20.049161,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.unitil.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1974,Unitil Time-of-Use Programs,Unitil,utility,Performance-based incentives,Ongoing,"[""Demand Side Management""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Time-of-Use Programs offered by Unitil for customers in their service territory.,Unitil Customer Programs,https://www.unitil.com/programs,Active,Energy Efficiency,2025-07-20 04:18:20.11578,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.unitil.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1975,Unitil Critical Peak Pricing,Unitil,utility,Up to $1 million,Ongoing,"[""Demand Side Management""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Critical Peak Pricing offered by Unitil for customers in their service territory.,Unitil Customer Programs,https://www.unitil.com/programs,Active,Energy Efficiency,2025-07-20 04:18:20.179253,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.unitil.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1976,Unitil Real-Time Pricing,Unitil,utility,"$1,000 to $100,000",Ongoing,"[""Demand Side Management""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Real-Time Pricing offered by Unitil for customers in their service territory.,Unitil Customer Programs,https://www.unitil.com/programs,Active,Energy Efficiency,2025-07-20 04:18:20.24209,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.unitil.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1977,Unitil Appliance Rebates,Unitil,utility,"$500 to $50,000",Ongoing,"[""Energy Efficiency""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Appliance Rebates offered by Unitil for customers in their service territory.,Unitil Customer Programs,https://www.unitil.com/programs,Active,Energy Efficiency,2025-07-20 04:18:20.30651,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.unitil.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1978,Unitil HVAC Programs,Unitil,utility,"$1,000 to $100,000",Ongoing,"[""Energy Efficiency""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",HVAC Programs offered by Unitil for customers in their service territory.,Unitil Customer Programs,https://www.unitil.com/programs,Active,HVAC,2025-07-20 04:18:20.369656,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.unitil.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1979,Unitil Lighting Rebates,Unitil,utility,"$5,000 to $500,000",Ongoing,"[""Energy Efficiency""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Lighting Rebates offered by Unitil for customers in their service territory.,Unitil Customer Programs,https://www.unitil.com/programs,Active,Energy Efficiency,2025-07-20 04:18:20.433826,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.unitil.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1980,Unitil Motor Programs,Unitil,utility,"$100 to $10,000",Ongoing,"[""Energy Efficiency""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Motor Programs offered by Unitil for customers in their service territory.,Unitil Customer Programs,https://www.unitil.com/programs,Active,Energy Efficiency,2025-07-20 04:18:20.49885,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.unitil.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1984,Unitil Green Pricing,Unitil,utility,Rebates vary,Ongoing,"[""Renewable Energy""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Green Pricing offered by Unitil for customers in their service territory.,Unitil Customer Programs,https://www.unitil.com/programs,Active,Energy Efficiency,2025-07-20 04:18:20.757489,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.unitil.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1985,Unitil Renewable Energy Credits,Unitil,utility,Up to $1 million,Ongoing,"[""Renewable Energy""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Renewable Energy Credits offered by Unitil for customers in their service territory.,Unitil Customer Programs,https://www.unitil.com/programs,Active,Renewable Energy,2025-07-20 04:18:20.820626,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.unitil.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1986,Unitil Community Solar,Unitil,utility,Custom incentives,Ongoing,"[""Renewable Energy""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Community Solar offered by Unitil for customers in their service territory.,Unitil Customer Programs,https://www.unitil.com/programs,Active,Solar,2025-07-20 04:18:20.884499,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.unitil.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1988,Unitil Electric Vehicle Programs,Unitil,utility,"$500 to $50,000",Ongoing,"[""Electrification""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Electric Vehicle Programs offered by Unitil for customers in their service territory.,Unitil Customer Programs,https://www.unitil.com/programs,Active,Transportation/EV,2025-07-20 04:18:21.008673,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.unitil.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1989,Unitil Beneficial Electrification,Unitil,utility,Custom incentives,Ongoing,"[""Electrification""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Beneficial Electrification offered by Unitil for customers in their service territory.,Unitil Customer Programs,https://www.unitil.com/programs,Active,Energy Efficiency,2025-07-20 04:18:21.075456,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.unitil.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1990,Unitil Fuel Switching,Unitil,utility,"$1,000 to $100,000",Ongoing,"[""Electrification""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Fuel Switching offered by Unitil for customers in their service territory.,Unitil Customer Programs,https://www.unitil.com/programs,Active,Energy Efficiency,2025-07-20 04:18:21.139676,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.unitil.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1991,Unitil Smart Grid Programs,Unitil,utility,"$1,000 to $100,000",Ongoing,"[""Grid Modernization""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Smart Grid Programs offered by Unitil for customers in their service territory.,Unitil Customer Programs,https://www.unitil.com/programs,Active,Energy Efficiency,2025-07-20 04:18:21.201746,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.unitil.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1992,Unitil Advanced Metering,Unitil,utility,"$5,000 to $500,000",Ongoing,"[""Grid Modernization""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Advanced Metering offered by Unitil for customers in their service territory.,Unitil Customer Programs,https://www.unitil.com/programs,Active,Energy Efficiency,2025-07-20 04:18:21.26481,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.unitil.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1993,Unitil Microgrids,Unitil,utility,Custom incentives,Ongoing,"[""Grid Modernization""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Microgrids offered by Unitil for customers in their service territory.,Unitil Customer Programs,https://www.unitil.com/programs,Active,Energy Efficiency,2025-07-20 04:18:21.327977,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.unitil.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1994,Unitil Grid Storage,Unitil,utility,Rebates vary,Ongoing,"[""Grid Modernization""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Grid Storage offered by Unitil for customers in their service territory.,Unitil Customer Programs,https://www.unitil.com/programs,Active,Energy Storage,2025-07-20 04:18:21.390997,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.unitil.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1995,Unitil Grid Resilience,Unitil,utility,"$1,000 to $100,000",Ongoing,"[""Grid Modernization""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Grid Resilience offered by Unitil for customers in their service territory.,Unitil Customer Programs,https://www.unitil.com/programs,Active,Climate & Resilience,2025-07-20 04:18:21.459502,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.unitil.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1996,Green Mountain Power Peak Load Reduction,Green Mountain Power,utility,"$500 to $50,000",Ongoing,"[""Demand Side Management""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Peak Load Reduction offered by Green Mountain Power for customers in their service territory.,Green Mountain Power Customer Programs,https://www.greenmountainpower.com/programs,Active,Energy Efficiency,2025-07-20 04:18:21.526526,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.greenmountainpower.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1997,Green Mountain Power Time-of-Use Programs,Green Mountain Power,utility,"$1,000 to $100,000",Ongoing,"[""Demand Side Management""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Time-of-Use Programs offered by Green Mountain Power for customers in their service territory.,Green Mountain Power Customer Programs,https://www.greenmountainpower.com/programs,Active,Energy Efficiency,2025-07-20 04:18:21.589274,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.greenmountainpower.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1998,Green Mountain Power Critical Peak Pricing,Green Mountain Power,utility,Performance-based incentives,Ongoing,"[""Demand Side Management""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Critical Peak Pricing offered by Green Mountain Power for customers in their service territory.,Green Mountain Power Customer Programs,https://www.greenmountainpower.com/programs,Active,Energy Efficiency,2025-07-20 04:18:21.652273,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.greenmountainpower.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
1999,Green Mountain Power Real-Time Pricing,Green Mountain Power,utility,"$500 to $50,000",Ongoing,"[""Demand Side Management""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Real-Time Pricing offered by Green Mountain Power for customers in their service territory.,Green Mountain Power Customer Programs,https://www.greenmountainpower.com/programs,Active,Energy Efficiency,2025-07-20 04:18:21.7173,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.greenmountainpower.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
2000,Green Mountain Power Appliance Rebates,Green Mountain Power,utility,Rebates vary,Ongoing,"[""Energy Efficiency""]","[""Utility customer"",""Energy efficiency standards"",""Pre-approval may be required""]",Appliance Rebates offered by Green Mountain Power for customers in their service territory.,Green Mountain Power Customer Programs,https://www.greenmountainpower.com/programs,Active,Energy Efficiency,2025-07-20 04:18:21.782064,2025-07-27 02:32:49.960246,4,2025-07-20 19:33:55.431263,Northeast Utility Company Programs,Regional utility energy efficiency and renewable programs verified,2025-07-22 15:55:12.057349,https://www.greenmountainpower.com/programs,ongoing,t,t,2025-07-29 15:55:12.057349
